sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,verb_LEMMA
the woman near the girl sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,f,5.38,see
the woman sees the ladies behind the girl.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,f,5.38,see
the woman behind the girl sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,f,5.38,see
the woman likes the ladies near the girl.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,f,5.38,like
the woman near the girl likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,f,5.38,like
the woman likes the ladies behind the girl.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,f,5.38,like
the woman behind the girl likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,f,5.38,like
the woman sees the ladies near the girls.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,f,5.38,see
the woman near the girls sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,f,5.38,see
the woman sees the ladies behind the girls.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,f,5.38,see
the woman behind the girls sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,f,5.38,see
the woman likes the ladies near the girls.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,f,5.38,like
the woman near the girls likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,f,5.38,like
the woman likes the ladies behind the girls.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,f,5.38,like
the woman behind the girls likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,f,5.38,like
the women see the lady near the girl.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,f,5.38,see
the women near the girl see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,f,5.38,see
the women see the lady behind the girl.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,f,5.38,see
the women behind the girl see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,f,5.38,see
the women like the lady near the girl.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,f,5.38,like
the women near the girl like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,f,5.38,like
the women like the lady behind the girl.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,f,5.38,like
the women behind the girl like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,f,5.38,like
the women see the lady near the girls.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,f,5.38,see
the women near the girls see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,f,5.38,see
the women see the lady behind the girls.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,f,5.38,see
the women behind the girls see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,f,5.38,see
the women like the lady near the girls.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,f,5.38,like
the women near the girls like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,f,5.38,like
the women like the lady behind the girls.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,f,5.38,like
the women behind the girls like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,f,5.38,like
the women see the ladies near the girl.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,f,5.38,see
the women near the girl see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,f,5.38,see
the women see the ladies behind the girl.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,f,5.38,see
the women behind the girl see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,f,5.38,see
the women like the ladies near the girl.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,f,5.38,like
the women near the girl like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,f,5.38,like
the women like the ladies behind the girl.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,f,5.38,like
the women behind the girl like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,f,5.38,like
the women see the ladies near the girls.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,f,5.38,see
the women near the girls see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,f,5.38,see
the women see the ladies behind the girls.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,f,5.38,see
the women behind the girls see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,f,5.38,see
the women like the ladies near the girls.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,f,5.38,like
the women near the girls like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,f,5.38,like
the women like the ladies behind the girls.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,f,5.38,like
the women behind the girls like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,f,5.38,like
the woman sees the lady near the man.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.82,see
the woman near the man sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.82,see
the woman sees the lady behind the man.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.82,see
the woman behind the man sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.82,see
the woman likes the lady near the man.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.82,like
the woman near the man likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.82,like
the woman likes the lady behind the man.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.82,like
the woman behind the man likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.82,like
the woman sees the lady near the men.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.82,see
the woman near the men sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.82,see
the woman sees the lady behind the men.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.82,see
the woman behind the men sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.82,see
the woman likes the lady near the men.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.82,like
the woman near the men likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.82,like
the woman likes the lady behind the men.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.82,like
the woman behind the men likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.82,like
the woman sees the ladies near the man.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.82,see
the woman near the man sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.82,see
the woman sees the ladies behind the man.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.82,see
the woman behind the man sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.82,see
the woman likes the ladies near the man.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.82,like
the woman near the man likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.82,like
the woman likes the ladies behind the man.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.82,like
the woman behind the man likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.82,like
the woman sees the ladies near the men.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.82,see
the woman near the men sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.82,see
the woman sees the ladies behind the men.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.82,see
the woman behind the men sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.82,see
the woman likes the ladies near the men.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.82,like
the woman near the men likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.82,like
the woman likes the ladies behind the men.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.82,like
the woman behind the men likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.82,like
the women see the lady near the man.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.82,see
the women near the man see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.82,see
the women see the lady behind the man.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.82,see
the women behind the man see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.82,see
the women like the lady near the man.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.82,like
the women near the man like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.82,like
the women like the lady behind the man.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.82,like
the women behind the man like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.82,like
the women see the lady near the men.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.82,see
the women near the men see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.82,see
the women see the lady behind the men.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.82,see
the women behind the men see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.82,see
the women like the lady near the men.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.82,like
the women near the men like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.82,like
the women like the lady behind the men.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.82,like
the women behind the men like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.82,like
the women see the ladies near the man.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.82,see
the women near the man see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.82,see
the women see the ladies behind the man.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.82,see
the women behind the man see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.82,see
the women like the ladies near the man.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.82,like
the women near the man like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.82,like
the women like the ladies behind the man.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.82,like
the women behind the man like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.82,like
the women see the ladies near the men.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.82,see
the women near the men see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.82,see
the women see the ladies behind the men.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.82,see
the women behind the men see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.82,see
the women like the ladies near the men.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.82,like
the women near the men like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.82,like
the women like the ladies behind the men.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.82,like
the women behind the men like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.82,like
the woman sees the lady near the boy.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman near the boy sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman sees the lady behind the boy.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman behind the boy sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman likes the lady near the boy.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman near the boy likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman likes the lady behind the boy.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman behind the boy likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman sees the lady near the boys.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman near the boys sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman sees the lady behind the boys.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman behind the boys sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman likes the lady near the boys.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman near the boys likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman likes the lady behind the boys.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman behind the boys likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman sees the ladies near the boy.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman near the boy sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman sees the ladies behind the boy.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman behind the boy sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman likes the ladies near the boy.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman near the boy likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman likes the ladies behind the boy.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman behind the boy likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman sees the ladies near the boys.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.17,see
the woman near the boys sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.17,see
the woman sees the ladies behind the boys.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.17,see
the woman behind the boys sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.17,see
the woman likes the ladies near the boys.,near,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.17,like
the woman near the boys likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.17,like
the woman likes the ladies behind the boys.,behind,peripheral,sg,f,5.35,pl,f,4.95,pl,m,5.17,like
the woman behind the boys likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,pl,m,5.17,like
the women see the lady near the boy.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.17,see
the women near the boy see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.17,see
the women see the lady behind the boy.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.17,see
the women behind the boy see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.17,see
the women like the lady near the boy.,near,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.17,like
the women near the boy like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.17,like
the women like the lady behind the boy.,behind,peripheral,pl,f,5.35,sg,f,4.95,sg,m,5.17,like
the women behind the boy like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,sg,m,5.17,like
the women see the lady near the boys.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.17,see
the women near the boys see the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.17,see
the women see the lady behind the boys.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.17,see
the women behind the boys see the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.17,see
the women like the lady near the boys.,near,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.17,like
the women near the boys like the lady.,near,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.17,like
the women like the lady behind the boys.,behind,peripheral,pl,f,5.35,sg,f,4.95,pl,m,5.17,like
the women behind the boys like the lady.,behind,center_embedding,pl,f,5.35,sg,f,4.95,pl,m,5.17,like
the women see the ladies near the boy.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.17,see
the women near the boy see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.17,see
the women see the ladies behind the boy.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.17,see
the women behind the boy see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.17,see
the women like the ladies near the boy.,near,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.17,like
the women near the boy like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.17,like
the women like the ladies behind the boy.,behind,peripheral,pl,f,5.35,pl,f,4.95,sg,m,5.17,like
the women behind the boy like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,sg,m,5.17,like
the women see the ladies near the boys.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.17,see
the women near the boys see the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.17,see
the women see the ladies behind the boys.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.17,see
the women behind the boys see the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.17,see
the women like the ladies near the boys.,near,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.17,like
the women near the boys like the ladies.,near,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.17,like
the women like the ladies behind the boys.,behind,peripheral,pl,f,5.35,pl,f,4.95,pl,m,5.17,like
the women behind the boys like the ladies.,behind,center_embedding,pl,f,5.35,pl,f,4.95,pl,m,5.17,like
the woman sees the lady near the king.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman near the king sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman sees the lady behind the king.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman behind the king sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,see
the woman likes the lady near the king.,near,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman near the king likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman likes the lady behind the king.,behind,peripheral,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman behind the king likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,sg,m,5.17,like
the woman sees the lady near the kings.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman near the kings sees the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman sees the lady behind the kings.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman behind the kings sees the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,see
the woman likes the lady near the kings.,near,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman near the kings likes the lady.,near,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman likes the lady behind the kings.,behind,peripheral,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman behind the kings likes the lady.,behind,center_embedding,sg,f,5.35,sg,f,4.95,pl,m,5.17,like
the woman sees the ladies near the king.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman near the king sees the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman sees the ladies behind the king.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman behind the king sees the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,see
the woman likes the ladies near the king.,near,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman near the king likes the ladies.,near,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman likes the ladies behind the king.,behind,peripheral,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
the woman behind the king likes the ladies.,behind,center_embedding,sg,f,5.35,pl,f,4.95,sg,m,5.17,like
