sentence,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
every woman sees Mary.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,,4.0,5,
every woman sees John.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,5,
every woman sees the man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees the men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees the book.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees the books.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees every man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees all men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees me.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees you.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees him.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees her.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,False,4.0,5,
every woman sees it.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees us.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,False,4.0,5,
every woman sees them.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees herself.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,True,4.0,5,
every woman saw Mary.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every woman saw John.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every woman saw the man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw the men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw the book.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw the books.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw every man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw all men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw me.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw you.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw him.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw her.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every woman saw it.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw us.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every woman saw them.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw herself.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
every man plays.,N,3.0,sg,m,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,5.0,4,
every man played.,N,3.0,sg,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every man falls.,N,3.0,sg,m,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,5.0,4,
every man fell.,N,3.0,sg,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every man sees Mary.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every man sees John.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every man sees the woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees the women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees the book.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees the books.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees every woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees all women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees me.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees you.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees him.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every man sees her.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees it.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees us.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every man sees them.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees himself.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
every man saw Mary.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every man saw John.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every man saw the woman.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw the women.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw the book.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw the books.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw every woman.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw all women.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw me.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw you.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw him.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every man saw her.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw it.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw us.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every man saw them.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw himself.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all women play.,N,3.0,pl,f,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all women played.,N,3.0,pl,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all women fall.,N,3.0,pl,f,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all women fell.,N,3.0,pl,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all women see Mary.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all women see John.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all women see the man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see the men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see the book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see the books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see every man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see all men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see me.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see you.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see him.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see her.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see it.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see us.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see them.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all women see themselves.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all women saw Mary.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all women saw John.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all women saw the man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw the men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw the book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw the books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw every man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw all men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw me.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw you.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw him.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw her.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw it.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw us.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw them.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all women saw themselves.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all men play.,N,3.0,pl,m,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all men played.,N,3.0,pl,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all men fall.,N,3.0,pl,m,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all men fell.,N,3.0,pl,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all men see Mary.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all men see John.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all men see the woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see the women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see the book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see the books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see every woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see all women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see me.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see you.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see him.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see her.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see it.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see us.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see them.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all men see themselves.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all men saw Mary.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all men saw John.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all men saw the woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw the women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw the book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw the books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw every woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw all women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw me.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw you.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw him.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw her.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw it.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw us.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw them.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all men saw themselves.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
I play.,PRO,1.0,sg,,True,Intrans,1.0,sg,True,False,False,False,False,False,,,,,,,,6.0,3,
I played.,PRO,1.0,sg,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,6.0,3,
I fall.,PRO,1.0,sg,,True,Intrans,1.0,sg,True,False,False,False,False,False,,,,,,,,6.0,3,
I fell.,PRO,1.0,sg,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,3,
I see Mary.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see John.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see the woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see the man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see the women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,3.0,,,,,6.0,5,
I see every woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see every man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see all women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see all men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see you.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see him.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see her.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see it.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I see us.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see them.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I see myself.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
I saw Mary.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw John.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw the woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw the man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw the women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,3.0,,,,,6.0,5,
I saw every woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw every man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw all women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw all men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw you.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw him.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw her.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw it.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I saw us.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw them.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I saw myself.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
you play.,PRO,2.0,,,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,6.0,3,
you played.,PRO,2.0,,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,6.0,3,
you fall.,PRO,2.0,,,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,6.0,3,
you fell.,PRO,2.0,,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,3,
you see Mary.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see John.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see the woman.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the man.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the women.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the men.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the book.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you see the books.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you see every woman.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see every man.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see all women.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see all men.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see me.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see him.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see her.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see it.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
you see us.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see them.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see yourself.,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
you see yourselves.,PRO,2.0,,,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
you saw Mary.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you saw John.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you saw the woman.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw the man.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw the women.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw the men.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw the book.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you saw the books.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you saw every woman.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw every man.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw all women.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw all men.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you saw me.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you saw him.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you saw her.,PRO,2.0,,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
